path	artist_name	artist_location
E/J/R/TREJRVZ128F932732E	Apocalyptica	Helsinki, Finland
R/R/I/TRRRION128F145EBB7	Safri Duo	Copenhagen, DK
U/M/X/TRUMXRU128F92F168F	Will Young	
I/Y/U/TRIYUYI128F42A4FDF	Alcazar	Svezia
T/U/K/TRTUKAF128F4290D33	Tomcraft	
M/S/O/TRMSOBL12903CE6046	Amaral	Madrid SPAIN
Y/A/L/TRYALRP128F92F521E	System of a Down	Los Angeles, CA
P/D/K/TRPDKZH128F424EAF9	Jan Wayne	
F/Q/G/TRFQGLY128F92CE499	Jorge Salan	
H/I/E/TRHIERG128F422B4C5	Casiotone For The Painfully Alone	
V/L/R/TRVLRVG128F92E98EC	David Bisbal	
K/C/P/TRKCPUF128F4243300	The Wombats	
C/V/J/TRCVJST128F42912CE	Dimmu Borgir	Oslo, Norway
M/X/V/TRMXVLI12903CB62E1	Club 8	Sweden
J/X/X/TRJXXGN128F934AA58	Lissi Dancefloor Disaster	
G/D/J/TRGDJFO128F9307D44	This Providence	Seattle, WA
I/I/A/TRIIALE128F92CD1BE	Ulrich Schnauss	
N/S/C/TRNSCFW128EF354B63	Mal	California - LA
M/Z/T/TRMZTZJ128F145BA51	Kim Carnes	Los Angeles, CA
O/Q/Y/TROQYUF12903CE979A	Fireflight	
N/Q/H/TRNQHJP128F92FD73C	Cardio All-Stars	
H/F/U/TRHFUQR128F428B8C9	Crazy Frog	
T/N/W/TRTNWXT128F42289DD	Leon Jackson	
O/R/H/TRORHTI128F42BC6F1	Casting Crowns	Atlanta, GA
U/T/G/TRUTGCN128F932C363	True Pseudo	
W/X/J/TRWXJKG128F92FB01E	Shurman	Austin TX
O/R/X/TRORXRB128F42511DE	The Dubliners	Dublin, Ireland
G/Y/S/TRGYSRM128F4271548	Brew Ramson	
H/P/O/TRHPOFQ128E07933A8	Modjo	
H/T/Q/TRHTQEY128F933EA41	The Mystic Moods Orchestra	
A/Q/R/TRAQRQC128F42B34CF	Atomic Kitten	Liverpool, England
L/G/X/TRLGXFM128F9308F99	Sneaky Sound System	Sydney, Australia
U/T/D/TRUTDJQ128F92EB243	Céline Dion	Charlemagne, Quebec, Canada
A/C/J/TRACJYX128F1453469	Hanson	Tulsa, OK
W/L/C/TRWLCDV12903CD0330	Yuridia	
N/S/V/TRNSVGW128F424E127	matchbox twenty	
V/Q/A/TRVQADV128F92F37EF	Third Day	Atlanta, GA
I/Z/H/TRIZHHI128F92EFD88	Ian Gillan	Hounslow, Middlesex, England
D/H/U/TRDHUKP128EF3444C9	Linda Bengtzing	
S/A/O/TRSAOJO128F424EF88	Lucie Bílá	
W/U/X/TRWUXCF128F92E4B2C	Sin Bandera	
B/K/P/TRBKPCE128F9320BBC	Norther	Espoo/Helsinki
D/T/F/TRDTFZR128F148AFE7	Juanes	Medellin, Colombia
G/A/U/TRGAUJI128F4239FE8	Booty Luv	
K/B/M/TRKBMUL12903CE6E46	James Pants	
S/B/U/TRSBURF128F427691A	Bal Sagoth	
O/R/G/TRORGGL128F9339B5F	Santoz	
U/T/W/TRUTWCA12903CF5E76	The Quest	Great Britain / UK
N/M/V/TRNMVWB128F4298F9C	Virtuoso	Louisiana
N/B/Y/TRNBYUT128F93422DD	John Berry	Aiken, SC
H/H/X/TRHHXLS128F423A79F	Padded Cell	
E/F/A/TREFAUG128F423763E	EN VOICE	
P/R/S/TRPRSAZ128F4281EB7	Shigeru Umebayashi	
K/E/G/TRKEGGQ12903CA1F5C	Katherine Jenkins	Neath, South Wales
Z/L/W/TRZLWAZ128F930310A	Lunic	NY - New York City
P/C/E/TRPCEKB128F92C73A2	Ratatat	
W/O/U/TRWOULP128F9321068	Stephen Marley / Mos Def	
S/H/G/TRSHGFQ12903CBA4EF	Mario Frangoulis	
Q/H/G/TRQHGCO128F9328465	Silvia	
J/P/A/TRJPAXR128F92E26EF	Anna Tatangelo	
A/A/C/TRAACQE12903CC706C	Old Man River	
M/B/K/TRMBKIK128F42A236C	Whitney Houston	Newark, NJ
V/V/G/TRVVGLE128F932F9A2	Alessandra Amoroso	
V/X/Q/TRVXQPR128F42787AE	Bruce Springsteen	Freehold, NJ
S/P/D/TRSPDRS128F42A04B7	DESPERADO	Indiana
E/E/G/TREEGXI128F92F8FCF	Klaus Lage	
C/M/H/TRCMHIZ128F93149EE	Karunesh	California - SF
R/N/L/TRRNLXI128E0785825	R.E.M.	Athens, GA
H/D/J/TRHDJUR12903CA846B	Måns Zelmerlöw	Stockholm / Sweden
O/H/R/TROHRUF128F42AD54A	Howie Day	Bangor, Maine
P/T/J/TRPTJWG128F423C5D9	Seal	Paddington, London, England
F/G/F/TRFGFUP128F92F9B77	Y.A.C.H.T.	Portland OR
N/H/N/TRNHNQS128E0784EDF	Kevin Lyttle	
P/C/F/TRPCFRO12903D03599	System F	Rotterdam, Netherlands
J/I/D/TRJIDOC128F930DBB8	Captain Hollywood Project	
V/P/T/TRVPTMO128F92F3564	Helen Reddy	Melbourne, Australia
G/P/R/TRGPRHZ12903CB106C	Laura Pausini	
A/V/P/TRAVPYY128F92CEBAB	Bebo Norman	
S/U/R/TRSURHY128EF357623	Dik Dik	
D/G/P/TRDGPDC128F426A742	Deathstars	Stockholm, Sweden
W/Z/I/TRWZINZ128F425914A	Royal Melody	
F/Q/H/TRFQHBS12903CDEE31	Steve Hill & Technikal vs Spinout & Cantosis	Trois-Rivières, Qc
V/T/X/TRVTXKL128F9356D4D	Chilled Jazz Masters	
R/Z/Y/TRRZYBC128F9325740	Hilary Duff	
M/V/C/TRMVCYZ12903CFAD2B	Noel Pointer	New York, NY
N/W/O/TRNWOYR128F4293FB2	Jon Auer	Seattle, WA
T/Z/N/TRTZNQZ12903CD044C	Coldplay	
Y/X/F/TRYXFIQ128F92F961F	Steeleye Span	
A/O/X/TRAOXYO128F4298612	KT Tunstall	Scotland
G/W/D/TRGWDDF128F933623B	Estopa	
A/H/L/TRAHLDV128F934122A	Haloo Helsinki!	
X/C/R/TRXCRMK128F92ECC46	Prime Circle	
T/X/R/TRTXRKS128F9348400	Pambo	
P/T/I/TRPTIUI128F9319DA4	Delta Goodrem	
A/L/X/TRALXCL128F934B89E	UCast	
Q/F/H/TRQFHKF128F92E9D6D	Skeeter Davis	Dry Ridge, KY
L/J/N/TRLJNDB12903CC9FA4	Vitalic	
W/X/I/TRWXINO128F423ABB2	Donald Byrd	Detroit, MI
C/H/X/TRCHXSU128F9341F3E	Anthony Callea	Melbourne, Australia
O/H/G/TROHGBF128F423937F	New London Fire	New Jersey
A/S/I/TRASICW128F146E6E1	Tift Merritt	North Carolina and New York
U/W/B/TRUWBTY12903D13087	Diana Vickers	
U/X/T/TRUXTOZ128F9316A4E	Dawn Landes	New York, NY
T/N/K/TRTNKWG128F92F12FA	Soho	COPENHAGEN
G/Y/Q/TRGYQKC128EF340B9F	Mikel Erentxun	
I/F/U/TRIFUEG128F429F860	Puddle Of Mudd	
W/E/J/TRWEJDC12903D036A8	Delirious	Littlehampton, West Sussex, Engla
S/J/B/TRSJBRV128F92E2753	James Last	Bremen, Germany
W/Z/Q/TRWZQBG128F149EF5F	James Horner	Los Angeles, CA
O/Y/O/TROYODP128F92F798D	Claudine Longet	France
P/N/S/TRPNSRP128F147ADA9	McFly	London, England
X/S/F/TRXSFQY128F1478AAF	King Curtis	Fort Worth, TX
H/S/M/TRHSMEB128EF34334F	Anna Ternheim	Stockholm, Sweden
P/G/E/TRPGEJQ128F1485E98	Boney James	MA
S/O/K/TRSOKLB12903CD1605	Sophie Monk	
E/R/X/TRERXMD128E0785744	Dwight Yoakam	Pikeville, KY
A/K/A/TRAKAQS128F145272F	Héroes del Silencio	
O/J/J/TROJJHL128F14AACC8	Goombay Dance Band	
J/W/P/TRJWPVY128F933A35E	DJ Shah meets Jan Johnston	
R/G/E/TRRGEJM128F1480E86	Linkin Park	Los Angeles, CA
V/B/O/TRVBONW128F427A24D	Pascal Obispo;Florent Pagny	
P/J/E/TRPJEGY128F934A4EB	Nick Cave & Warren Ellis	
J/E/R/TRJEREG12903CB0BA7	Pato Fu	
G/V/X/TRGVXEC128F148ABC4	Women In Docs	AUSTRALIA - Queensland
N/C/O/TRNCOLG128F4249FE7	Juliano Cezar	
M/M/T/TRMMTZA128F93417B0	Natural Born Grooves feat. Thea Austin	
G/L/P/TRGLPIJ128F427EC50	Delta Goodrem	
Q/V/A/TRQVAAO12903CC42BC	BarlowGirl	Chicago, IL
F/S/J/TRFSJPJ128F9356BB8	Atakama	
G/D/I/TRGDIHT128F428327C	The Nancy Atlas Project	
S/U/S/TRSUSQG128F422B0DA	Gavin DeGraw	South Fallsburg, NY
B/X/A/TRBXAQI128F932A6E4	Omni	Los Angeles, CA
D/Q/J/TRDQJKJ128F14674DC	Sting	Wallsend, Northumberland, England
P/A/Z/TRPAZLN12903CD255D	Goldfish	
M/P/X/TRMPXRF128F93030E5	Sunstorm	
V/O/I/TRVOILZ128F92FD2DA	Yelle	
R/V/U/TRRVUFM128E0785F17	Ashanti	Glen Cove, NY
Q/J/E/TRQJEMZ128F427FC05	Salvatore Licitra	
Y/A/E/TRYAENC128F4249A7E	Gareth Emery	
L/E/Z/TRLEZSI128F1464817	Melanie C	
O/T/I/TROTIPM128F92D241B	Future Of Forestry	
J/E/Y/TRJEYCY128F93236CE	Ellen Foley	St. Louis, MO
X/Z/X/TRXZXTP12903CB667B	Maroon 5	Los Angeles, CA
L/N/C/TRLNCIE12903CDAF44	Zez Confrey	Peru, Illinois
Y/P/T/TRYPTNT128F9303ED5	Marisela	
B/Z/U/TRBZUPO128F4247F92	Maroon 5	Los Angeles, CA
U/C/D/TRUCDNM128F14539D1	Green Day	Berkeley, CA
X/B/H/TRXBHHX12903CC21D5	Kidz Bop Kids	
W/J/T/TRWJTEU128F148D4CE	Josh Groban	
O/W/O/TROWOWR128F92DE53B	Michelle Williams	Rockford, IL
Q/P/H/TRQPHPM128F92E7BF5	Pearls Before Swine	NY - New York City
R/R/E/TRRREEO128F933C62F	The Glorious Unseen	
B/Z/F/TRBZFDK128EF35A246	Michael Bublé	British Columbia
L/Q/A/TRLQAGQ128F1453FEF	The Ike Reilly Assassination	
V/D/J/TRVDJMA128F93145CB	The Reverend Horton Heat	Corpus Christi, TX
T/T/A/TRTTAMH128F92ED8C9	Bob Marley & The Wailers	
N/W/K/TRNWKJK128F1460BBD	Black Coffey	
K/B/E/TRKBEYW128F931B51C	Molly Sandén	
M/Q/W/TRMQWXQ128F423D02A	2raumwohnung	Berlin, Germany
D/J/D/TRDJDZX128F9308F10	V V Brown	
P/B/A/TRPBAFD128EF34657C	Ilhan Irem	
X/G/S/TRXGSMX128F4299DF7	Natalie Walker	Pennsylvania
H/Q/T/TRHQTRO128F14AD526	Christophe Beck	United States
K/M/X/TRKMXYU128F148C138	Mylène Farmer	
R/Y/R/TRRYRDE128F42835A1	Claude François	
N/N/J/TRNNJBE128F92FFCB4	Britney Spears	Kentwood, LA; Los Angeles, CA
A/X/Y/TRAXYUG128E0781856	Robbie Williams	UK
P/C/K/TRPCKQK128F424E12C	matchbox twenty	
W/F/H/TRWFHUX128F932991E	Robbie Rivera	
S/L/E/TRSLEMV128F92EA5C4	Katri Ylander	
J/M/R/TRJMRXH128F429DBF5	LCM!	NY - New York City
T/O/S/TRTOSXI12903CC174B	John Michael Montgomery	Danville, KY
C/V/V/TRCVVYK128F425AE08	Evanescence	New York, NY
L/U/N/TRLUNBR128F9354E76	John Dahlback	Stockholm, All
A/E/R/TRAERWQ128F92C2024	Daniel Powter	Vernon, British Columbia, Canada
B/W/Q/TRBWQED128F145C202	Atomic Kitten	Liverpool, England
A/H/K/TRAHKQA12903CE7ED4	Dash Berlin	The Hague
M/K/Y/TRMKYHI12903CB2B39	ATFC	
U/B/T/TRUBTAJ12903CB50DF	Madvillain	Los Angeles, CA
D/Q/Q/TRDQQQJ128F424D5BF	My Chemical Romance	New Jersey
F/E/Y/TRFEYXR128F426A662	Shawn Colvin	Vermillion, SD
W/L/L/TRWLLOG128F425A988	Westlife with Diana Ross	Dublin, Ireland
T/Z/J/TRTZJGL128F428A7D8	Johnnie Taylor	Crawfordsville, AR
Y/J/H/TRYJHSS12903CA6E5A	A.M.R. & Matt Dyson	New Jersey
Q/T/H/TRQTHDW128EF35D2E3	Blash	
T/T/F/TRTTFUT128F14A0C50	Martin Roth & Frank Ellrich pres.	
E/X/Q/TREXQXO128F9320F47	Elton John	Pinner, Middlesex, England
M/X/D/TRMXDZX12903CC8E56	Evelyn Thomas	Chicago, IL
V/Y/Q/TRVYQOA128F147B628	45 Grave	
G/L/I/TRGLIUS128F42572FA	Frankie Yankovic/Walter Ostanek	Ohio
O/D/N/TRODNHT128F42ADA05	G4	Louisiana
E/D/P/TREDPEE128F92F9130	Arctic Monkeys	Sheffield, South Yorkshire, Engla
A/D/W/TRADWVP128F1465037	Vanessa-Mae	Singapore
J/L/F/TRJLFDW128F42387F6	Ligabue	
O/K/K/TROKKAK128F9306A0A	Katie Melua	Georgia
K/Y/F/TRKYFZJ128F42A97DC	Zehn Meter Feldweg	
X/Z/C/TRXZCFI128F92F2924	Vakill	Chicago, IL
Y/F/D/TRYFDXF128E0787D92	Caramell	Sweden
U/S/T/TRUSTUU128F9308A1A	Marion Raven	Lorenskog, Norway
C/Z/Z/TRCZZUC128F422BA5A	Junior Jack	
Z/M/L/TRZMLSI12903CDCD91	Lorrie Morgan	Nashville, TN
C/F/D/TRCFDMC128F427E008	Lori Meyers	
F/O/O/TRFOOEL128F42AA5C7	Master Blaster	
G/R/O/TRGROBO128F92E49F4	Raf	
F/A/W/TRFAWWP12903CF7546	Blake Lewis	Bothell, Washington
X/M/Q/TRXMQXL128F92E5D2B	Darren Hayes	Brisbane, Queensland, Australia
B/E/F/TRBEFJB12903C980A7	JET	Florida
E/B/M/TREBMHL128F4269569	Mariano Yanani	
X/T/X/TRXTXYC128F932DCBF	Jason Mraz	
L/J/T/TRLJTRX12903CC36EA	Usher featuring will.i.am	Atlanta, GA
K/Y/K/TRKYKCJ12903CB081E	Blake Jarrell	
T/O/V/TRTOVEB128F42871F7	The Rainbow Orchestra	
K/D/Z/TRKDZOQ12903CBAF6C	Chipmunk Feat. Talay Riley	LDN 
Z/I/Y/TRZIYLG12903CE49DD	Nestor Torres	Miami, FL
W/H/U/TRWHUDA128F9303A24	The Cinematic Orchestra/London Metropolitan Orchestra	
I/Y/V/TRIYVWQ128F146E6D6	Orson	London, England
W/I/S/TRWISVP128E07912BE	The Police	London, England
S/D/D/TRSDDAE128F427D48C	Loquillo	
I/I/G/TRIIGCK128F42A28C7	Roch Voisine	St. Basile, New Brunswick, Canada
A/E/W/TRAEWQE128F1459AF6	Café Tacvba	
V/N/I/TRVNIAP128E0787310	The Corrs	
G/X/U/TRGXUYC128F4268BBE	Celtic Woman	Dublin, Ireland
W/N/X/TRWNXVJ128F932D06F	Héroes del Silencio	
M/P/D/TRMPDJM128F930D4D8	Showbread	
G/P/X/TRGPXGV128F9300B3B	Tiller's Folly	CANADA - Ontario
G/O/T/TRGOTZW12903CEBE2F	Miki Howard	Chicago, IL
X/A/K/TRXAKFK12903D07342	Charlotte Gainsbourg	
Y/E/N/TRYENMJ128F9321F76	Jimmy Barnes	Glasgow, Scotland
K/B/J/TRKBJRX12903CF8B2A	Showtime (instrumentals)	Illinois
V/Q/N/TRVQNSA128F92F58C7	Craig David	Southampton, England
C/M/A/TRCMAED12903CE0094	Wilco	Chicago, IL
G/H/C/TRGHCMD128F42A977B	London MC	
B/T/Q/TRBTQTK128F42A8AEE	Frankie HI-NRG MC	
B/X/H/TRBXHLR128F92F7399	Chet Atkins	Luttrell, TN
V/Q/Y/TRVQYXC128F4271C97	Cledus T. Judd	
K/S/H/TRKSHMX128F1471FF4	Little River Band	Melbourne, Australia
B/H/S/TRBHSWH12903D07A35	Kraftwerk	D�orf, Germany
C/Y/J/TRCYJKE128F424ECC1	Tristan Prettyman	
R/K/P/TRRKPQM128F930E1E3	Divine Brown	
N/K/F/TRNKFRI128F42BC551	Helmut Krauss	
C/C/P/TRCCPLN128F4269545	Mariano Yanani	
D/Q/F/TRDQFMQ128F14745DD	Collective Soul	Stockbridge, GA
R/D/E/TRRDEWU128F42B0C91	The Upper Room	
X/D/F/TRXDFDI128F148D4A1	Ronan Keating	Dublin, Ireland
X/N/C/TRXNCWO128F92ECC37	Prime Circle	
R/C/L/TRRCLAD128F42929A0	Chris Norman & Suzi Quatro	
Z/L/W/TRZLWAZ128F930310A	Lunic	NY - New York City
P/M/G/TRPMGFE128F425A086	Aleks Syntek	Merida, Mexico
M/X/V/TRMXVQO128E0789A2C	The Polyphonic Spree	Dallas, TX
V/Y/Z/TRVYZLA128F9300C38	Stormtrooper	
S/Q/W/TRSQWXP128F425E911	Ricky Martin	San Juan, Puerto Rico
G/Z/M/TRGZMAD128F931D008	DLG Vs Erick Morillo	
U/U/I/TRUUICF128F93257EC	Mr. Shadow feat. Slush The Villian	London UK-England
K/A/V/TRKAVWL12903CFB4CD	Kaipa	
B/G/O/TRBGODU128F92D4D27	Springbok Nude Girls	South Africa
S/D/W/TRSDWZC128F14AD4B0	Randy Edelman	
T/A/V/TRTAVQV128F92F3BAA	Love Affair	Cleveland, OH
K/S/F/TRKSFSA128F92F41C6	The Young Lovers	
X/F/L/TRXFLGS128F1468E4F	Julien Clerc	FR
F/R/P/TRFRPNZ128F148D3BE	Sting	Wallsend, Northumberland, England
M/J/W/TRMJWJM128F4279D58	Barbara Dickson	Dunfermline, Scotland
B/Z/N/TRBZNOM128F92C216D	Brad Paisley	Glen Dale, WV
B/B/S/TRBBSDR12903CAE89C	Dr. Sapo	
R/M/Z/TRRMZLL128F9306448	The Synthesizer	
G/S/B/TRGSBBK128F9350BDD	Gaither Vocal Band	
I/T/T/TRITTXZ128F427B71E	Mickie Krause	Wettringen, Germany
M/G/G/TRMGGKR128F932B975	Iron & Wine	Columbia, SC
G/Z/V/TRGZVIF128F1497CDA	Songs:Ohia	
R/K/W/TRRKWWC128F92FABEB	Draft 2 Design	
D/K/X/TRDKXXM128E0799AE7	Jeff Lorber / Dwight Sills	Los Angeles/ Portland OR, Philadelphia
C/P/O/TRCPOCU128F4274639	Tom Daynes	
L/G/D/TRLGDBZ128F42231AA	Alejandro Sanz	Madrid, Spain
J/A/Z/TRJAZZO128F9354959	Keith Martin	UK - England - South East
M/U/W/TRMUWBX128F4232077	Paola Turci	Roma
L/H/E/TRLHEQP128F42BA4CC	Gloria Estefan	Havana, Cuba
V/U/X/TRVUXRF128F429761E	Natalie Imbruglia	Sydney, Australia
L/G/F/TRLGFNE128F428F513	Leana	California - LA
R/Y/P/TRRYPPM128F9309A43	Streetwize	
I/G/Z/TRIGZDY128F4230053	In-Flight Safety	CANADA - other
G/V/D/TRGVDFE128F42A384F	The Go! Team	Olympia, WA
X/L/N/TRXLNBQ128F42450A7	Mariano Yanani	
N/E/D/TRNEDVU128F42B40B9	N&K vs. Denis The Menace / Alex Prince	
R/X/B/TRRXBCV128F149C0DD	The Jesus And Mary Chain	Glasgow, Scotland
Z/D/R/TRZDRJA128E0784714	D-12	Detroit, MI
N/C/O/TRNCOLG128F4249FE7	Juliano Cezar	
A/J/S/TRAJSAN128F426B1D3	Redsky Featuring Lisa Law	Sheffield MA
L/N/W/TRLNWKC128E0780CD8	Coldplay	
X/Y/E/TRXYEPY128F428D704	Dashboard Confessional	Boca Raton, FL
L/D/K/TRLDKDD128F1489A15	Richard Clayderman	Paris, France
D/Z/N/TRDZNOR128F92D667B	Jadiel	
O/V/S/TROVSHO128F9316B82	Klubbingman feat. Beatrix Delgado	
J/R/R/TRJRRSA12903CAE4F8	Goldfish	
C/W/D/TRCWDDC128F42704D4	Charlotte Church	STOCKTON, California
W/B/A/TRWBATJ12903CA9513	Natalie Gauci	
T/H/K/TRTHKCI128F14892CC	Blondie	New York, NY
H/I/V/TRHIVDZ128F14557CF	Fleetwood Mac	London, England
J/L/D/TRJLDRE128F422B407	Casiotone For The Painfully Alone	
G/Q/Q/TRGQQSQ128F934EB77	Tape Deck Mountain	San Diego
N/Y/H/TRNYHSI128F4285DE6	Patrick Bruel	
A/O/W/TRAOWVG128F92DC5F5	Pete Yorn	New Jersey 
K/Z/E/TRKZEZX128F424821A	Marquess	Hanover, Germany
Y/E/C/TRYECJY128F92F4C98	D-12	Detroit, MI
M/E/W/TRMEWET128F934364E	Tiny Tin Lady	
W/X/L/TRWXLHK12903CC4EA5	Air Supply	Melbourne, Australia
J/Z/T/TRJZTJY128F1463308	David Bowie	London, UK
Q/Q/S/TRQQSBH128F1466EE3	John Berry	Aiken, SC
I/B/N/TRIBNPM128F147C563	The Corrs	
L/Y/G/TRLYGPR128F427DD47	La Banda Del Capitan Canalla	
P/Z/P/TRPZPVW128F92F11B3	The Shirelles	Passaic, NJ
V/H/O/TRVHOIO12903CB3A68	Part_e	
Y/X/C/TRYXCLT128F429EDCA	The Mar-Keys	Memphis, TN
C/Y/U/TRCYUWP128F425E9A5	Mark Medlock & Dieter Bohlen	
A/D/I/TRADIVW128F92E72F4	Mike Marshall & Chris Thile	
L/R/F/TRLRFFF128F930D595	Klaas meets Haddaway	
A/Q/K/TRAQKAB128F149F099	The Osmonds	Ogden, UT
E/U/G/TREUGAI128F930178B	Calogero	Grenoble, France
D/G/Z/TRDGZHV128F42AC320	Alicia Keys featuring Adam Levine	Harlem, New York
I/L/V/TRILVOH128F4280529	The Perishers	Ume�Sweden
V/F/R/TRVFRGT12903CC87D0	Big & Rich	Nashville
E/C/H/TRECHDE128F933C0F1	John Legend	Springfield, OH
A/F/M/TRAFMIY128F92FDEAD	Meg & Dia	Draper, UT
J/C/Q/TRJCQCE128F92E9053	Chris Isaak	Stockton, California
X/A/K/TRXAKST128E07928FF	Vanessa Carlton	
B/T/P/TRBTPHG128F425A3C6	George Michael	London, England
H/A/Q/TRHAQHA128F146049E	David Usher	Oxford, England
C/X/T/TRCXTJG128F426132E	Ferry Corsten	Rotterdam, Netherlands
E/N/O/TRENOSF128F14552A5	Eminem	St. Joseph, MO
H/M/F/TRHMFUO128F4262BBF	Neil Diamond	Brooklyn, NY
V/T/X/TRVTXQZ128E07815F9	Robbie Williams	UK
X/E/T/TRXETJS12903D1376E	Adam Lambert	
Z/D/Q/TRZDQOU128F92E0F60	Jason Donovan	Malvern, Victoria, Australia
J/R/Q/TRJRQNU128F932AF17	Empire Of The Sun	
Y/W/Z/TRYWZJW128F9312023	DAVE MATTHEWS BAND	Charlottesville, VA
U/Y/U/TRUYUHC128F42BA267	Max Richter	
Q/W/B/TRQWBAV128F425F141	The Ventures	Tacoma, WA
O/J/M/TROJMKE12903CEF307	Streetwize	
O/V/G/TROVGJQ128F931DF40	Crystal	USA
D/D/Z/TRDDZMP128EF35F98E	Maroon 5	Los Angeles, CA
G/L/C/TRGLCJX12903CC4B69	Janet Kay	
A/Z/Z/TRAZZDD128F92CCBD6	Ash	Downpatrick, Co. Down, Northern Ireland
A/J/B/TRAJBFE128F42B006B	Bic Runga	
F/G/F/TRFGFUP128F92F9B77	Y.A.C.H.T.	Portland OR
Q/E/P/TRQEPAS128F92ED5D5	Ace Karaoke Productions	
H/S/W/TRHSWCY128F4284B8D	Stu Allan	
B/H/I/TRBHIZO128EF356FFE	Blaine L. Reininger	
E/F/Q/TREFQAX128F426D1FA	Chris Isaak	Stockton, California
L/C/V/TRLCVIO128F93049BF	Kelly Clarkson	
O/M/R/TROMRVF128F425B436	Ruxpin	
W/U/D/TRWUDJY128F92EF94E	Ben Gold feat. Senadee	
P/S/M/TRPSMNT128F931FF9F	Näd Mika	
G/P/T/TRGPTEJ128F422BAB0	Hardsoul feat. Fierce Ruling Diva	
V/N/B/TRVNBQG128F14625A8	Baute	
T/J/Z/TRTJZNZ128F92EC28A	Oh My God	Chicago, IL
Z/V/D/TRZVDTQ128F424C9F7	Marc Korn	
E/C/C/TRECCOP128F42B5CF6	UNKLE	London, England
Y/J/N/TRYJNDC128F425FC67	Shania Twain	Timmins, Ontario, Canada
Y/C/O/TRYCOCV128F429A894	Angie Stone	
J/P/A/TRJPAXR128F92E26EF	Anna Tatangelo	
A/C/F/TRACFSA12903CC089B	Lady GaGa	New York City
N/V/G/TRNVGYG128F423C24A	I Am The World Trade Center	Athens, GA
L/U/U/TRLUUGY128F428EDE5	Gary Hobbs	
X/X/S/TRXXSZA128F9305FBB	U2	Dublin, Ireland
K/Q/F/TRKQFZV128F92DAE12	Milton	New York
E/L/N/TRELNES128F92F91F8	Polly Scattergood	
J/K/Y/TRJKYTI128F425EADA	Lorie	Sony Music
K/U/K/TRKUKYN12903D13D6F	Eliza Doolittle	
S/V/G/TRSVGJM128F424EBF0	The Hitmen	Central Illinois
U/S/P/TRUSPYT128F42677BC	Stimulator	Los Angeles
Q/P/H/TRQPHPM128F92E7BF5	Pearls Before Swine	NY - New York City
S/N/T/TRSNTLE128F92C4B90	Within Temptation	The Netherlands
I/R/Z/TRIRZAI128F4293E6A	Vivian Khor	California - LA
W/M/I/TRWMIAI128F92EB21D	G4 featuring Stephen Gately	Louisiana
Y/S/J/TRYSJFL128F4259FDF	Paul Young	Manchester, England
H/U/O/TRHUOAW128E0781994	Gemma Hayes	tipperary
C/K/Q/TRCKQSE128F4277411	Lesley Garrett/Andrew Greenwood/Philharmonia Orchestra	
M/A/F/TRMAFYI128F422DA21	Maurizio Mastrini	
E/I/S/TREISJY128F428C9A7	Uniting Nations	
S/O/X/TRSOXDF12903CE3D79	Grandmaster Flash	Barbados, West Indies
T/J/F/TRTJFHX128F9328393	Sands	Bogota Colombia
B/K/F/TRBKFKL128E078ED76	Eminem	St. Joseph, MO
L/O/Y/TRLOYUV128F425062D	Van Roezel	
R/K/T/TRRKTFL128F9330522	Nickel Eye	
R/D/K/TRRDKNU128F423619F	L-Kan	
I/E/M/TRIEMLM128F1456570	Ferry Corsten	Rotterdam, Netherlands
H/X/N/TRHXNCS128C719654F	Amy Winehouse	London
R/S/G/TRRSGPS128F92EDEA0	Benjy Davis Project	Louisiana
J/P/K/TRJPKTK128F9325A39	Hanna	Cleveland, OH
E/L/F/TRELFDJ12903CE9DE6	Wideband Network	Washington
M/K/P/TRMKPEI128F930797A	Koffee Brown Featuring Lady Luck	
E/V/S/TREVSWS128F42480D3	Jana Kirschner	New York New York USA
K/P/H/TRKPHVR128F42693EA	Mariano Yanani	
V/P/H/TRVPHCB128F9332603	John Entwistle	Chiswick, London, England
N/E/V/TRNEVQL128F933A55C	Megavier	
Y/N/K/TRYNKIA128F92EE026	Mood II Swing presents Lem featuring Tara J	
G/V/S/TRGVSMI12903CBCFF1	Alexandra Burke Feat. Pitbull	
H/W/R/TRHWRZQ128EF34DAC7	Black Strobe	
B/C/R/TRBCRIH128F9322AB2	Robbie Williams	UK
Y/V/C/TRYVCYU128F4266DA5	Béla Fleck	
V/X/T/TRVXTCC12903CF466C	Arch Enemy	
F/B/J/TRFBJJU128F9315D8F	Cascadeur	
N/L/B/TRNLBPK128F423AF1F	Tomas Andersson	
R/J/Z/TRRJZKI128F4296C55	Medhy Custos	Pointe-�itre, Guadelupe
B/U/U/TRBUUZR128F423B4F6	Darren Williams	
F/M/T/TRFMTAP128F4284FFA	Gold_ Diaz & Young Rebels	
R/E/S/TRRESEV128F145E2FD	The Notting Hillbillies	
Z/D/B/TRZDBAY128F9302B59	Bryan Adams	Kingston, Ontario, Canada
N/U/B/TRNUBIO128F9314A7B	REO Speedwagon	Champaign, IL
F/N/A/TRFNAIO128F4226F53	Agoria	
I/T/I/TRITINH12903CBD8E3	Maria Arredondo	
K/X/N/TRKXNXE128F92DE89D	Carmen Consoli	Catania, Italy
D/X/N/TRDXNJQ12903CA4D20	UM Dancekings	
